  34.00000,  77.22795,  77.25097,  77.18614,  76.83681,  76.80076
  34.10000,  77.22810,  77.25091,  77.18622,  76.83656,  76.80050
  34.20000,  77.22824,  77.25085,  77.18629,  76.83632,  76.80024
  34.30000,  77.22837,  77.25079,  77.18636,  76.83608,  76.79999
  34.40000,  77.22850,  77.25072,  77.18642,  76.83584,  76.79973
  34.50000,  77.22861,  77.25064,  77.18647,  76.83560,  76.79947
  34.60000,  77.22872,  77.25055,  77.18651,  76.83537,  76.79921
  34.70000,  77.22881,  77.25047,  77.18654,  76.83513,  76.79896
  34.80000,  77.22890,  77.25037,  77.18657,  76.83489,  76.79870
  34.90000,  77.22898,  77.25027,  77.18659,  76.83465,  76.79845
  35.00000,  77.22905,  77.25017,  77.18660,  76.83441,  76.79819
  35.10000,  77.22911,  77.25006,  77.18661,  76.83417,  76.79794
  35.20000,  77.22917,  77.24995,  77.18661,  76.83394,  76.79769
  35.30000,  77.22921,  77.24983,  77.18660,  76.83370,  76.79744
  35.40000,  77.22925,  77.24971,  77.18658,  76.83346,  76.79718
  35.50000,  77.22928,  77.24959,  77.18656,  76.83323,  76.79693
  35.60000,  77.22931,  77.24946,  77.18654,  76.83299,  76.79668
  35.70000,  77.22933,  77.24933,  77.18651,  76.83275,  76.79643
  35.80000,  77.22934,  77.24920,  77.18647,  76.83252,  76.79619
  35.90000,  77.22934,  77.24907,  77.18642,  76.83228,  76.79594
  36.00000,  77.22934,  77.24893,  77.18637,  76.83205,  76.79569
  36.10000,  77.22933,  77.24879,  77.18632,  76.83181,  76.79544
  36.20000,  77.22932,  77.24866,  77.18626,  76.83158,  76.79519
  36.30000,  77.22930,  77.24852,  77.18620,  76.83134,  76.79495
  36.40000,  77.22927,  77.24837,  77.18613,  76.83111,  76.79470
  36.50000,  77.22924,  77.24823,  77.18606,  76.83087,  76.79446
  36.60000,  77.22920,  77.24809,  77.18598,  76.83064,  76.79421
  36.70000,  77.22916,  77.24795,  77.18590,  76.83040,  76.79397
  36.80000,  77.22912,  77.24781,  77.18582,  76.83017,  76.79372
  36.90000,  77.22907,  77.24767,  77.18573,  76.82993,  76.79348
  37.00000,  77.22901,  77.24753,  77.18564,  76.82970,  76.79324
  37.10000,  77.22896,  77.24739,  77.18554,  76.82946,  76.79299
  37.20000,  77.22890,  77.24725,  77.18545,  76.82923,  76.79275
  37.30000,  77.22883,  77.24711,  77.18535,  76.82900,  76.79251
  37.40000,  77.22876,  77.24698,  77.18524,  76.82876,  76.79227
  37.50000,  77.22869,  77.24685,  77.18514,  76.82853,  76.79202
  37.60000,  77.22862,  77.24672,  77.18503,  76.82830,  76.79178
  37.70000,  77.22854,  77.24659,  77.18493,  76.82806,  76.79154
  37.80000,  77.22846,  77.24647,  77.18482,  76.82783,  76.79130
  37.90000,  77.22838,  77.24635,  77.18471,  76.82760,  76.79106
  38.00000,  77.22830,  77.24623,  77.18459,  76.82737,  76.79082
  38.10000,  77.22821,  77.24612,  77.18448,  76.82713,  76.79058
  38.20000,  77.22813,  77.24601,  77.18437,  76.82690,  76.79034
  38.30000,  77.22804,  77.24591,  77.18425,  76.82667,  76.79010
  38.40000,  77.22796,  77.24581,  77.18414,  76.82644,  76.78987
  38.50000,  77.22787,  77.24571,  77.18403,  76.82620,  76.78963
  38.60000,  77.22778,  77.24562,  77.18391,  76.82597,  76.78939
  38.70000,  77.22769,  77.24554,  77.18380,  76.82574,  76.78915
